%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1341848020234872944,635,1341848020234872944,map,4.23418524011,-0.106753566193,1.8908662645,-0.463745571044,-0.00841754291789,0.796457915454,-0.387974186031
1341848020302754480,636,1341848020302754480,map,4.24433848119,-0.11472407424,1.89824794589,-0.462925923691,-0.00905136110528,0.801772643683,-0.377860138541
1341848020370812210,637,1341848020370812210,map,4.25351694079,-0.124483085714,1.9036863282,-0.46444789443,-0.00649882057774,0.806291098065,-0.366252075988
1341848020471199674,638,1341848020471199674,map,4.26694557052,-0.142241471932,1.91230812202,-0.460822398566,-0.00597204963147,0.815875460364,-0.34921951732
1341848020538748072,639,1341848020538748072,map,4.28253251317,-0.14959364742,1.92356574643,-0.460622557572,-0.000737426437972,0.821716836752,-0.335570792294
1341848020570789509,640,1341848020570789509,map,4.28736877697,-0.155861979146,1.92501567199,-0.462170249079,0.00266908214216,0.823382455046,-0.329291479486
1341848020638928731,641,1341848020638928731,map,4.30547151919,-0.165359465692,1.93293531417,-0.467763533265,0.00753713408369,0.825311347884,-0.316230376893
1341848020770816717,642,1341848020770816717,map,4.32788536127,-0.19322606027,1.94478643624,-0.474510739459,0.0085511083216,0.8279745982,-0.298704730603
1341848020807216108,643,1341848020807216108,map,4.33420490264,-0.196276412375,1.94804047902,-0.475419720526,0.0089270423551,0.828256592102,-0.296458109001
1341848020906582469,644,1341848020906582469,map,4.34840897918,-0.213370183357,1.9631450609,-0.477785906702,0.00967716157834,0.830232735989,-0.286950480175
1341848020974874314,645,1341848020974874314,map,4.35124699936,-0.229573315488,1.96676838167,-0.478965291523,0.00996155834115,0.831606026463,-0.280934908405
1341848021039636332,646,1341848021039636332,map,4.36602533315,-0.239446931303,1.97775865279,-0.479384814514,0.00901144210476,0.833713460691,-0.273917616335
1341848021106691184,647,1341848021106691184,map,4.37339938526,-0.250401835684,1.9840899358,-0.480712257995,0.00976526853502,0.83526532163,-0.266743714806
1341848021175037597,648,1341848021175037597,map,4.38153190394,-0.267130432417,1.98964364289,-0.481730480748,0.00859360852569,0.837559183186,-0.257597581583
1341848021242671570,649,1341848021242671570,map,4.39017308183,-0.282803130361,1.993842261,-0.481565609627,0.00694162544351,0.84041223581,-0.248502837925
1341848021274898478,650,1341848021274898478,map,4.39481059028,-0.291723137033,1.9943237502,-0.480099229966,0.00708193931831,0.843146359892,-0.241989230887
1341848021384829454,651,1341848021384829454,map,4.40187656751,-0.316501570736,2.00717659134,-0.47500512381,0.00864977351649,0.850873414609,-0.224298344075
1341848021414271918,652,1341848021414271918,map,4.40685368555,-0.322348662796,2.01451156028,-0.473441008972,0.0114368460755,0.853624123109,-0.216907041358
1341848021514696136,653,1341848021514696136,map,4.42123111921,-0.350191923284,2.02859840013,-0.469555525747,0.0215780066357,0.86081111728,-0.195080010328
1341848021643147114,654,1341848021643147114,map,4.44349936159,-0.387576606169,2.03870816309,-0.466678776465,0.0134064786024,0.866097684766,-0.178622439575
1341848021678764450,655,1341848021678764450,map,4.44542812829,-0.400115662817,2.04379644374,-0.466927858626,0.0118177130858,0.86689780096,-0.174146250859
1341848021742811407,656,1341848021742811407,map,4.45811335182,-0.416704233893,2.0482650574,-0.468104035556,0.0126243284298,0.867703593532,-0.166762459795
1341848021810866903,657,1341848021810866903,map,4.46430279754,-0.434097063497,2.05219060861,-0.470037781695,0.011742806664,0.868301329258,-0.158048727753
1341848021878886676,658,1341848021878886676,map,4.46671375575,-0.458447894546,2.05133939223,-0.470448583768,0.00796258571662,0.869956450167,-0.147616048306
1341848021978746989,659,1341848021978746989,map,4.46694032586,-0.489875557906,2.05437906724,-0.46775431642,0.00502309498852,0.873088298045,-0.137468079584
1341848022010782461,660,1341848022010782461,map,4.46877370938,-0.498829351177,2.05765955764,-0.466465954121,0.00340397288352,0.874211339092,-0.134731067845
1341848022110953647,661,1341848022110953647,map,4.46706819279,-0.532470434428,2.05557450033,-0.46442948526,0.000628674734232,0.877276830253,-0.12120323848
1341848022178987582,662,1341848022178987582,map,4.46241177134,-0.560241873407,2.0566169867,-0.462598251648,-0.000953255809578,0.879626246229,-0.110723204073
1341848022214773207,663,1341848022214773207,map,4.45719988779,-0.570677635761,2.05451384185,-0.461594114033,-0.00205212176657,0.880694777849,-0.10631733192
1341848022354109778,664,1341848022354109778,map,4.44065634968,-0.61161120367,2.04882716843,-0.456539154818,0.00810711925789,0.885974798813,-0.0809624728176
1341848022417847847,665,1341848022417847847,map,4.432231471,-0.62985382289,2.06029437606,-0.456362701544,0.012210177393,0.8870899415,-0.068230704283
1341848022485638018,666,1341848022485638018,map,4.42818022641,-0.646537329222,2.06790585847,-0.45127092865,0.0112927056195,0.890380374039,-0.0587352322875
1341848022586067084,667,1341848022586067084,map,4.41456177896,-0.671811622913,2.07213463003,-0.448003331583,0.0146686856676,0.892746974075,-0.0456146078061
1341848022690287177,668,1341848022690287177,map,4.4013907228,-0.700117086023,2.07394917057,-0.444406736641,0.0165130533541,0.895196891897,-0.0291975270434
1341848022782984646,669,1341848022782984646,map,4.39174142856,-0.726419673919,2.07515767859,-0.447689105523,0.0172763003014,0.893965479744,-0.0100850865452
1341848022882709842,670,1341848022882709842,map,4.3838340322,-0.740821085187,2.07900103709,-0.455715990172,0.0139735343633,0.889974222506,0.00857588869503
1341848022918834930,671,1341848022918834930,map,4.37866696745,-0.758075498587,2.09547957335,-0.468822412614,0.00632408377329,0.883009306314,0.021450500676
1341848023082738146,672,1341848023082738146,map,4.34321483472,-0.808962268906,2.06243925474,-0.469289647182,-0.00225157827275,0.880383390403,0.0684634107103
1341848023118789499,673,1341848023118789499,map,4.34395053061,-0.81773605648,2.06130532028,-0.469657521507,-0.0026488743794,0.879447880323,0.0773706642313
1341848023186686593,674,1341848023186686593,map,4.33539111974,-0.839117280436,2.05003276111,-0.467866289463,-0.000795142927882,0.878630989204,0.0954363028855
1341848023250763818,675,1341848023250763818,map,4.33713732474,-0.850641270523,2.05124111641,-0.476338665456,0.00637988694712,0.872330134561,0.110004082091
1341848023318763595,676,1341848023318763595,map,4.32672408919,-0.875339587222,2.02884327788,-0.481969479021,-0.00580009175019,0.867616341207,0.122121509508
1341848023418716617,677,1341848023418716617,map,4.3180897362,-0.905059832187,2.02087938153,-0.488690152951,-0.00929596390269,0.861338470466,0.138533638847
1341848023454710017,678,1341848023454710017,map,4.31527082746,-0.912608621188,2.01607080248,-0.491071483313,-0.00694942352426,0.858960242321,0.144871687395
1341848023586795863,679,1341848023586795863,map,4.29006159814,-0.942192023206,1.99904652896,-0.492333009148,-0.0108274580413,0.854793578265,0.163764773909
1341848023622845180,680,1341848023622845180,map,4.28697846964,-0.94760736467,1.99928124246,-0.491099222366,-0.00939720107612,0.854798864645,0.167487731516
1341848023687172031,681,1341848023687172031,map,4.27248380585,-0.960409317801,1.99236224059,-0.488589540483,-0.0101381671295,0.853921819791,0.178871488133
1341848023722693430,682,1341848023722693430,map,4.264003563,-0.967588622681,1.98491254814,-0.486321880182,-0.00882058237387,0.854088471001,0.184244676563
1341848023822788480,683,1341848023822788480,map,4.24215042595,-0.983575242686,1.97384671068,-0.484277090608,-0.0115032975425,0.85193983957,0.198851445726
1341848023890666431,684,1341848023890666431,map,4.22397602982,-0.990944582631,1.9641410634,-0.484278880416,-0.0107649470714,0.849749297097,0.208048580146
1341848023922783893,685,1341848023922783893,map,4.21260835416,-0.994478159091,1.96224233676,-0.483466444804,-0.0126973552913,0.849138221327,0.212281080715
1341848023954825754,686,1341848023954825754,map,4.20448200926,-0.996554467557,1.96061855963,-0.481175291113,-0.0120831096424,0.849162398524,0.217365038639
1341848024022670527,687,1341848024022670527,map,4.18879079636,-1.00592630288,1.95045440624,-0.480120820841,-0.0025866179949,0.846187769843,0.231178647608
1341848024090828298,688,1341848024090828298,map,4.16935463357,-1.00988700139,1.94812474259,-0.479199499486,0.00323482473488,0.844649105159,0.238590133918
1341848024190945406,689,1341848024190945406,map,4.14119510108,-1.02045894791,1.93712817774,-0.478512733247,0.0100648792288,0.841274285129,0.251360002398
1341848024258826050,690,1341848024258826050,map,4.12823673367,-1.02059065287,1.93311490283,-0.481192071783,0.0130671557315,0.836774558478,0.260944004952
1341848024358743355,691,1341848024358743355,map,4.10779367067,-1.02768850824,1.92103380536,-0.484542470899,0.0119558668212,0.831340382079,0.271935312247
1341848024390878049,692,1341848024390878049,map,4.10262697936,-1.02898514909,1.91847590111,-0.48373418562,0.0110941151804,0.830652872706,0.275488617314
1341848024426782520,693,1341848024426782520,map,4.09710751915,-1.03121040476,1.91262833195,-0.483647344463,0.0111920442568,0.829312512236,0.279643939543
1341848024458795254,694,1341848024458795254,map,4.08755852547,-1.03401355849,1.90403887354,-0.484597967259,0.0109401767813,0.827284390785,0.283981783416
1341848024491018817,695,1341848024491018817,map,4.08352602098,-1.03838519426,1.90346110808,-0.484999748278,0.0111372501607,0.82558365662,0.288206237456
1341848024526783090,696,1341848024526783090,map,4.07806800699,-1.04254428632,1.89737902644,-0.48628257017,0.00996640613661,0.823361013758,0.292415047752
1341848024594735634,697,1341848024594735634,map,4.06652094979,-1.05121196164,1.88814186243,-0.487437562505,0.0093515244515,0.820387128433,0.298801159364
1341848024626656815,698,1341848024626656815,map,4.06153032253,-1.05559561786,1.88335449658,-0.489164088414,0.00808615518831,0.817781813574,0.303127071245
1341848024694820412,699,1341848024694820412,map,4.05035237444,-1.06612088643,1.87198107286,-0.48900183218,0.00892412448466,0.814511422831,0.312039596358
1341848024727054153,700,1341848024727054153,map,4.04696944659,-1.07164556021,1.86666398234,-0.490553902401,0.0104317862779,0.812048502334,0.315951368755
1341848024794701289,701,1341848024794701289,map,4.03468904144,-1.08313986957,1.86069335756,-0.490500556091,0.00887845577077,0.809241896624,0.323199506939
1341848024862797001,702,1341848024862797001,map,4.02326637814,-1.09981821634,1.84019640795,-0.485873774767,0.0122817267867,0.807678617012,0.333812946433
1341848024926754098,703,1341848024926754098,map,4.0138069538,-1.11743534878,1.83429216584,-0.483260967065,0.0170871350144,0.80578131545,0.341882062108
1341848025026872066,704,1341848025026872066,map,4.00143266625,-1.14583397727,1.81948280504,-0.481002915976,0.0239118507682,0.802137965451,0.353042645392
1341848025131055835,705,1341848025131055835,map,3.98971695868,-1.17147844947,1.80819774742,-0.480720223881,0.0215316537909,0.797792430167,0.363279076075
1341848025194909868,706,1341848025194909868,map,3.98302755323,-1.19027547503,1.80433680564,-0.479313187309,0.024860120561,0.795605761302,0.369665146434
1341848025262678568,707,1341848025262678568,map,3.97148281811,-1.20539265991,1.79795897022,-0.478266887018,0.0268206970728,0.792833955705,0.376770136452
1341848025398825141,708,1341848025398825141,map,3.95497027754,-1.23494441403,1.78800572919,-0.477284769812,0.0269594271508,0.789191053796,0.385551449037
1341848025498682969,709,1341848025498682969,map,3.93895208539,-1.25210389715,1.78031933885,-0.477529021308,0.0237201012894,0.78535474574,0.393219164888
1341848025530800007,710,1341848025530800007,map,3.93371127156,-1.25718062912,1.77476267379,-0.477908982276,0.0238101335197,0.783792302657,0.395860725187
1341848025598738055,711,1341848025598738055,map,3.92567662741,-1.26636938694,1.77007130071,-0.477439334152,0.0231146458511,0.781686343887,0.400604367934
1341848025666676734,712,1341848025666676734,map,3.91739755609,-1.27583122028,1.76480118754,-0.477640257275,0.0238752516524,0.779195506451,0.405147047788
1341848025698755291,713,1341848025698755291,map,3.9138691097,-1.28151183819,1.76300296493,-0.47817766621,0.0231558795007,0.777183643223,0.408406035321
1341848025798908883,714,1341848025798908883,map,3.90040363573,-1.29215514023,1.75032161028,-0.476544443476,0.0214895656365,0.774370892201,0.415684151044
1341848025866678923,715,1341848025866678923,map,3.88863902049,-1.30109359565,1.74334860423,-0.474448397204,0.0252343999818,0.772417561583,0.421465363188
1341848025934824039,716,1341848025934824039,map,3.87961773049,-1.30456071942,1.73451887876,-0.473317905398,0.0289314730435,0.770258100341,0.42642184712
1341848025967137910,717,1341848025967137910,map,3.87632622507,-1.30955384434,1.73234596607,-0.471846456104,0.0300288815007,0.769701679837,0.428973777414
1341848026034640314,718,1341848026034640314,map,3.8651981707,-1.31836425799,1.72314524221,-0.471819931491,0.0329486406982,0.7661464312,0.435109184697
1341848026066857134,719,1341848026066857134,map,3.86012899495,-1.32293677496,1.71975327141,-0.469763032854,0.0336409695749,0.765564957522,0.438293574829
1341848026102822910,720,1341848026102822910,map,3.85749277296,-1.32881562638,1.7151462543,-0.468636068424,0.035400241557,0.764005102935,0.442067046385
1341848026134669948,721,1341848026134669948,map,3.84832054765,-1.33395186382,1.70922806938,-0.468673674365,0.0380172732726,0.761610955167,0.445924236805
1341848026267001283,722,1341848026267001283,map,3.83371371686,-1.35456477859,1.6935070952,-0.465117470854,0.0494261555708,0.755854394684,0.458156006617
1341848026302861052,723,1341848026302861052,map,3.82742930463,-1.35942426072,1.69078255563,-0.467428842576,0.0528027413805,0.752420891761,0.461069348533
1341848026371024301,724,1341848026371024301,map,3.81795035014,-1.36843523735,1.68255406048,-0.465134756866,0.0533281907663,0.749983730239,0.467258138926
1341848026434734403,725,1341848026434734403,map,3.80788645161,-1.3769635148,1.67423039255,-0.461990259359,0.0573957528631,0.74787647159,0.473235162047
1341848026502672404,726,1341848026502672404,map,3.80180436745,-1.38453436659,1.6709784032,-0.458585453581,0.0586208129896,0.74695063611,0.47783649261
1341848026602721112,727,1341848026602721112,map,3.78690591571,-1.3987652413,1.66177245159,-0.45522205865,0.0546503708632,0.745641411475,0.483533971512
1341848026702794895,728,1341848026702794895,map,3.77012464028,-1.41439085059,1.65276270426,-0.453391161935,0.0530619390819,0.744122361037,0.487752795799
1341848026770812973,729,1341848026770812973,map,3.76099556762,-1.42899270586,1.64675915519,-0.453229627979,0.0524312896452,0.743200652115,0.48937371411
1341848026838667950,730,1341848026838667950,map,3.75081975289,-1.44436005839,1.64001085065,-0.455358407238,0.0518530997857,0.741968376037,0.489329040165
1341848026878025120,731,1341848026878025120,map,3.7466504467,-1.45235246359,1.63595508401,-0.456419862333,0.0502332922653,0.741127409017,0.489783315569
1341848026970651207,732,1341848026970651207,map,3.73101998561,-1.48130973999,1.62361731883,-0.458662301336,0.0480151345243,0.740192121493,0.489325098583
1341848027074784433,733,1341848027074784433,map,3.71909372362,-1.51441171498,1.61631338129,-0.45908050592,0.0479273973924,0.739099799368,0.490591016787
1341848027106663307,734,1341848027106663307,map,3.715310872,-1.52225590391,1.61438871878,-0.459316945312,0.0499132063504,0.73773384741,0.492224943815
1341848027174830803,735,1341848027174830803,map,3.70681633517,-1.54517808136,1.60785248009,-0.454510216024,0.0481040663715,0.738563338637,0.495611397781
1341848027207212399,736,1341848027207212399,map,3.70395084132,-1.55311421058,1.60578086163,-0.453224829277,0.0490455668782,0.738236829642,0.497180214011
1341848027306704873,737,1341848027306704873,map,3.69375007097,-1.58634589361,1.60129602028,-0.449117137447,0.0491217046885,0.737217448888,0.502385589569
1341848027374942596,738,1341848027374942596,map,3.68532653749,-1.60787284286,1.59920553673,-0.445030462555,0.0505743543141,0.738391448907,0.504150948513
1341848027442959313,739,1341848027442959313,map,3.675443144,-1.62904526634,1.59636643129,-0.44190716996,0.049285273511,0.740734395187,0.503588727967
1341848027506714350,740,1341848027506714350,map,3.66718416802,-1.65052878657,1.58862116344,-0.436705301303,0.046327625258,0.745401083418,0.501517162175
1341848027543310013,741,1341848027543310013,map,3.66182822075,-1.66060003319,1.58909675378,-0.435731845153,0.0461621538296,0.747483681402,0.499274454921
1341848027674730908,742,1341848027674730908,map,3.64776762731,-1.69573781171,1.58372296848,-0.434111470498,0.041967985422,0.753372230551,0.492154661237
1341848027711026130,743,1341848027711026130,map,3.64259373241,-1.70247481564,1.58158051487,-0.434802730744,0.0424643497275,0.753087585062,0.491937447246
1341848027810746057,744,1341848027810746057,map,3.62434929116,-1.72305372608,1.57474419635,-0.436316776075,0.0396493553422,0.755011270013,0.487866346765
1341848027878669050,745,1341848027878669050,map,3.61395789185,-1.73202160354,1.56052109284,-0.437740260965,0.0385600525781,0.756268065509,0.484721765927
1341848027911126495,746,1341848027911126495,map,3.60998205734,-1.73686147567,1.55713504176,-0.438420442836,0.0369110805997,0.757539574645,0.482243579861
1341848028011033830,747,1341848028011033830,map,3.5908568993,-1.7518010931,1.54975589164,-0.441398897449,0.0320822047862,0.759839181845,0.476216514698
1341848028078966689,748,1341848028078966689,map,3.57149517477,-1.76000289632,1.5427272878,-0.441574285142,0.0307190109915,0.760262608708,0.475467401529
1341848028186050484,749,1341848028186050484,map,3.54797322105,-1.77091794558,1.53092311877,-0.437079299725,0.0305258373903,0.763111342941,0.475069412449
1341848028278829496,750,1341848028278829496,map,3.52949915046,-1.77886945196,1.52006391928,-0.433391531243,0.0312092519293,0.764605692695,0.475999901471
1341848028314907772,751,1341848028314907772,map,3.52359176922,-1.7825699922,1.51749663024,-0.431471409427,0.0311585232255,0.765044466652,0.477041459113
1341848028414628050,752,1341848028414628050,map,3.4992867479,-1.78998533294,1.50463591892,-0.427014477305,0.0324714504543,0.764737992383,0.481435385688
1341848028514701437,753,1341848028514701437,map,3.47614110384,-1.80618374321,1.49221104153,-0.421827042359,0.0349221633493,0.764464566959,0.486247172948
1341848028546611685,754,1341848028546611685,map,3.46005864659,-1.80840294363,1.4858701457,-0.423559364107,0.0359932477573,0.762599028055,0.487590688915
1341848028747229429,755,1341848028747229429,map,3.40313009799,-1.83987367776,1.46167785807,-0.424899010059,0.0368310648855,0.760837037291,0.489112778966
1341848028850772678,756,1341848028850772678,map,3.37605304136,-1.85344186875,1.44949393343,-0.423664718509,0.0365574786908,0.761473320278,0.489213788948
1341848028982690233,757,1341848028982690233,map,3.34492718028,-1.87258423749,1.43346268768,-0.426458905084,0.0412016721695,0.760094020057,0.488561458156
1341848029018728572,758,1341848029018728572,map,3.33889547078,-1.87321967688,1.42981660692,-0.428034274493,0.0391357336497,0.760298125562,0.487033689127
1341848029118800022,759,1341848029118800022,map,3.32093787293,-1.88470860148,1.41747193526,-0.4276345716,0.036500536687,0.759486117593,0.488852937244
1341848029150714760,760,1341848029150714760,map,3.31474229956,-1.88710105288,1.41479201214,-0.429205473115,0.0368204534899,0.758324796514,0.489254972942
1341848029218707727,761,1341848029218707727,map,3.30025040314,-1.89472689261,1.40760996391,-0.432419653254,0.0353259589141,0.755056247799,0.491584578945
1341848029320224947,762,1341848029320224947,map,3.28349679955,-1.90829550137,1.39095077132,-0.432855167214,0.0304114267467,0.751693279403,0.49665758577
1341848029350953518,763,1341848029350953518,map,3.27694943471,-1.91509601367,1.38658905094,-0.431172743032,0.0315165819705,0.751177040495,0.498828443206
1341848029386922587,764,1341848029386922587,map,3.26991291463,-1.91873051035,1.38517413368,-0.431417898777,0.0314608379494,0.750515169793,0.499615630683
1341848029486788342,765,1341848029486788342,map,3.25073870581,-1.93776231713,1.37424530087,-0.429234795279,0.0300838888412,0.746936371289,0.506890994042
1341848029518925539,766,1341848029518925539,map,3.24582971398,-1.94395305547,1.37144393899,-0.428392519605,0.0288021057419,0.745664507064,0.509543651908
1341848029554721445,767,1341848029554721445,map,3.23864650536,-1.95176096229,1.36742103982,-0.4258128084,0.0293069784656,0.744637406281,0.513166329323
1341848029655301694,768,1341848029655301694,map,3.22154424615,-1.97522310665,1.35891185739,-0.421070268718,0.0321115201072,0.741173917287,0.521852384865
1341848029718752111,769,1341848029718752111,map,3.21397406744,-1.99344809369,1.34930988665,-0.41712200082,0.0320827670144,0.739048370925,0.528003209647
1341848029786949351,770,1341848029786949351,map,3.20230400027,-2.00936289556,1.34392851212,-0.414586831437,0.0336437428557,0.735915315656,0.534241981291
1341848029887991794,771,1341848029887991794,map,3.19083881757,-2.03401112792,1.333594838,-0.411647267791,0.0355860351595,0.731122961244,0.542899022668
1341848029954639596,772,1341848029954639596,map,3.18090650024,-2.04920421765,1.32774706234,-0.41181174046,0.0369183401773,0.726744342997,0.54853511265
1341848029990762489,773,1341848029990762489,map,3.17754248315,-2.05662935843,1.32491287356,-0.410596605546,0.0374813849703,0.725392036856,0.551191396219
